user_id:token	item_id:token	rating:float	timestamp:float
617	1021	4	883788730
664	657	5	876526685
819	345	4	884618137
7	241	4	891354053
682	570	2	888517948
318	566	4	884496472
727	1229	2	883713473
747	1631	3	888638957
486	248	4	879874663
622	1181	4	882670367
286	930	2	876522240
839	319	1	875751411
445	460	2	891200624
452	23	2	876825745
407	710	4	875046460
92	1014	3	890251484
897	506	4	879991524
87	372	3	879876565
3	334	3	889237122
405	1021	1	885549543
450	505	5	882376658
567	197	5	882425901
498	517	4	881957353
109	1161	3	880564678
58	32	5	884304812
621	41	4	874963273
591	182	3	891031171
207	18	2	877878739
227	1017	4	879035464
442	239	3	883388401
610	331	3	888702764
231	924	5	888605273
308	198	3	887739172
184	1008	4	889907896
246	252	1	884924473
715	658	4	875963693
593	966	5	886193788
146	336	5	891458193
286	172	4	889651549
896	85	3	887160427
692	1054	3	876954197
497	420	3	879309993
3	332	1	889237224
857	892	3	883432515
499	183	4	885599718
332	983	2	887938886
393	1165	3	889730514
187	52	4	879465683
568	954	2	877907671
178	284	4	888514680
839	292	3	875751559
910	332	2	880821834
393	763	5	887745086
709	860	3	879848318
715	64	5	875963242
234	199	5	892079040
934	624	4	891193290
724	308	1	883757170
885	386	2	885713680
653	1183	1	880153329
268	658	3	875310524
504	371	3	887912236
759	984	2	881476642
250	404	4	878092144
699	825	3	879147917
589	749	3	883352631
911	419	5	892840916
872	1284	3	888479434
363	81	4	891496616
136	1142	4	882693569
393	628	4	887744626
455	57	4	879112460
500	44	1	883875862
106	274	3	883876146
353	358	1	891402617
521	684	3	884478807
59	1116	3	888206562
378	392	3	880055636
727	815	3	883709188
749	204	4	878847576
631	294	3	888465155
428	307	4	885944110
311	715	2	884365746
92	731	4	875653769
173	937	4	877557077
109	388	5	880583308
642	398	2	886454837
201	1170	4	884141053
887	91	5	881380884
450	865	4	887136139
795	1413	3	883254987
752	882	4	891207846
655	1553	4	888474019
189	405	2	893264487
301	588	5	882077055
901	1049	3	877127021
201	1100	4	884112800
537	675	3	886031860
825	1008	1	889020680
504	548	2	887909864
271	126	3	885848034
435	885	3	887509396
634	628	4	876170992
184	644	4	889908947
884	949	2	876860604
210	832	3	887730264
151	382	4	879528754
503	1009	2	884638911
657	508	4	884239057
486	924	3	879875069
849	15	5	879695896
622	993	4	882590809
301	111	1	882074708
529	749	4	882535466
449	639	5	880410700
354	904	5	891180419
643	436	4	891449870
378	66	3	880056632
336	949	4	877757952
234	179	3	892079373
881	1089	1	876537011
233	261	5	883356913
162	1	4	877635819
378	1181	2	880332537
875	654	4	876465230
595	508	5	886921199
324	872	5	880575045
144	713	4	888104322
406	168	3	879445642
256	975	3	882151017
293	193	3	888905990
305	81	3	886323335
184	780	4	889913254
363	546	3	891497440
747	305	5	888638183
796	500	4	892761629
707	525	3	886286999
448	1176	2	891887393
715	90	5	875964386
279	193	2	875307407
347	460	3	881652888
524	494	4	884637409
314	941	3	877889971
655	479	4	888474107
157	3	3	886890734
365	287	4	891304301
279	165	4	875310233
393	1183	3	889731040
130	1215	2	876251389
303	232	4	879467191
393	890	1	887742991
487	939	3	883446757
303	1224	2	879485475
595	1061	3	886921945
500	1315	4	883865463
130	1280	4	877984734
251	1028	3	886272585
328	879	3	885044566
889	533	3	880177352
862	1093	5	879304196
541	465	4	883874716
655	639	3	887473803
361	59	4	879440652
621	364	3	874963446
821	106	2	874793196
13	201	1	882396869
936	1258	2	886833281
416	791	2	886319550
584	541	3	885774508
751	734	1	889299637
109	545	2	880583493
884	268	4	876857704
437	739	3	880143243
280	217	3	891701832
751	487	5	889134705
485	345	1	891040560
581	922	5	879642333
774	77	1	888556938
648	687	1	882212527
590	754	3	879438686
921	1034	3	879380457
774	234	2	888557683
189	317	4	893265826
10	116	4	877888944
912	616	3	875966065
760	365	5	875668737
385	1071	4	879448426
181	985	1	878962465
497	441	2	879362407
76	960	3	875028143
282	358	3	879949594
450	546	4	887139019
374	818	3	880394301
394	364	3	881059544
207	133	4	875812281
712	416	3	874957113
59	18	4	888203313
322	33	4	887313946
497	185	3	879361802
328	448	3	885046744
864	93	3	888889948
450	1282	3	882394364
102	550	2	888801812
588	1098	4	890026656
801	890	2	890333150
450	428	4	887660722
336	288	3	877760521
476	1271	2	883364433
334	922	4	891544810
429	387	4	882386051
793	257	4	875103901
85	710	2	879828912
788	112	3	880871173
328	503	3	885047696
655	55	2	887429302
90	604	5	891383350
707	425	5	886287268
763	1039	4	878923513
751	1007	4	889132222
617	767	3	883789747
439	301	3	882892424
542	789	3	886532909
345	1101	4	884993436
705	1228	2	883428258
543	792	4	877550535
322	303	3	887313611
889	1170	2	880182127
274	1063	4	878946502
305	169	5	886322893
224	1085	1	888104393
795	581	4	883253316
825	566	5	881101543
469	1558	5	879524177
891	15	4	891638780
823	568	3	878439293
435	159	5	884132898
116	253	3	876452492
293	506	5	888906428
468	742	3	875280310
500	1195	4	883875468
378	1180	3	880334269
454	736	3	888266991
927	410	1	879190223
789	1012	4	880332169
774	64	3	888556517
378	1061	2	880044454
766	712	3	891310444
205	326	4	888284454
13	615	4	881515348
308	1286	3	887738151
89	387	5	879459909
59	564	2	888206605
405	1567	1	885547123
6	517	4	883602212
489	883	2	891448811
407	1263	2	876344668
933	447	2	874854678
234	1133	3	892336358
92	672	3	875660028
938	993	5	891356413
280	722	3	891702122
200	866	4	891825324
640	1258	3	886474866
222	473	1	877563622
826	720	3	885690819
119	407	3	887038665
875	289	4	876464800
862	406	4	879303843
234	844	2	892078521
752	1463	4	891208261
749	71	4	878847576
588	1044	4	890025674
697	126	5	882622581
710	187	5	882064096
90	543	3	891383173
277	278	1	879543879
712	501	3	874957140
286	856	2	877533698
38	413	1	892434626
393	575	2	889728712
921	1317	2	879380981
279	1181	4	875314001
588	731	2	890026705
500	386	3	883875610
429	140	1	882386260
244	815	4	880605185
848	501	3	887048073
472	577	3	875982680
293	521	3	888906288
586	318	3	884065986
112	322	4	884992690
607	847	4	883879638
355	1429	4	879485423
135	642	4	879857868
498	449	3	881961932
899	283	4	884121424
303	1073	4	879467191
543	185	4	875662979
698	421	2	886367366
600	761	4	888451977
201	1103	3	884140487
432	471	3	889416229
642	998	3	886569765
699	886	3	893140639
336	294	4	877759103
45	1059	2	881014417
527	279	4	879456438
506	712	3	874873893
804	185	4	879444890
265	117	5	875320332
864	663	4	888887248
303	323	1	879466214
833	1335	2	875038433
293	1011	3	888905146
805	164	3	881695293
389	87	5	879991330
174	70	5	886453169
773	386	3	888539643
493	284	4	884130619
756	289	4	874828027
887	1084	5	881377893
463	1605	2	877387935
896	461	3	887159069
654	14	2	887863557
864	597	4	888888625
583	200	5	879384404
795	514	4	883250472
833	512	4	875225257
851	680	3	886534717
416	532	3	888700659
560	1405	4	879976215
10	170	4	877889333
936	547	5	886833795
774	447	1	888557715
401	172	3	891032896
868	174	5	877107320
553	617	4	879949042
60	617	4	883326273
315	176	4	879821193
922	550	3	891450805
410	886	2	888627018
682	163	3	888521833
833	460	2	875036827
891	924	5	891639737
839	244	3	875751958
790	959	3	885156686
671	986	2	884035173
694	434	5	875727018
566	242	5	881649273
5	377	1	878844615
532	496	5	893119491
243	736	4	879988520
321	1194	5	879438607
94	390	5	891725333
591	1111	4	891031603
758	997	4	881979969
405	657	1	885548578
18	513	4	880129769
417	3	4	879646344
666	516	5	880139348
818	1105	1	891883071
94	1073	5	891720540
343	702	4	876406257
846	661	4	883948840
387	1134	1	886481183
722	237	4	891280988
638	511	3	876695478
417	561	3	879648707
332	456	4	887938556
33	323	4	891964373
343	950	3	876403121
660	201	3	891200513
850	435	4	883194859
639	311	3	891238599
496	1139	2	876073882
892	216	5	886609028
519	909	5	883250148
811	892	4	886377530
214	285	5	892668153
757	100	3	888444056
405	738	1	885547447
279	1093	4	875298330
453	49	3	877561172
883	224	4	891692683
569	1014	3	879795581
102	144	3	888801360
933	239	3	874938412
176	952	2	886048230
221	588	3	875246209
387	564	1	886481800
374	1248	3	880938044
201	230	3	884112487
405	853	1	885547124
821	1197	5	874792889
435	215	2	884131576
715	433	2	875963082
392	873	3	891037851
385	357	4	879441339
823	202	4	878438672
833	923	5	875039153
389	1203	5	880087544
416	1400	4	886317029
666	518	4	880567742
276	246	4	874786686
275	630	3	880315243
458	57	1	886395758
489	681	3	891366805
345	980	4	884991688
378	476	3	880044642
311	229	5	884365890
457	568	4	882547590
398	712	2	875736732
655	1643	5	887611511
286	1113	3	877534107
756	554	1	874829152
243	461	3	879988132
505	713	3	889334217
157	1283	2	886891173
553	559	3	879949251
851	204	4	875731567
10	656	5	877886846
165	202	4	879525855
125	388	2	892839270
203	336	3	880433474
290	465	3	880474799
642	1076	2	885606648
532	815	4	888635376
682	737	3	888518104
42	606	3	881107538
181	1120	1	878962279
16	480	5	877720297
13	878	1	883670785
940	173	4	885921400
712	783	3	874956981
363	101	1	891496953
771	477	5	880660199
176	236	4	886048145
393	412	3	887745380
14	514	4	879119579
234	1120	3	892079288
299	23	4	878192154
524	1046	3	884637173
334	214	3	891549045
693	942	2	875482396
330	257	5	876544609
704	193	5	891397305
486	1322	3	879875347
276	72	4	874791960
546	286	2	885139580
204	336	1	892391854
373	1087	1	877104086
56	869	3	892683895
109	322	2	880562908
646	893	3	888529080
823	1107	3	878438332
597	242	4	875338983
416	69	4	876699027
269	531	5	891447141
380	449	3	885480902
352	385	4	884289760
938	1033	2	891357137
505	182	1	889334555
409	30	4	881108881
844	921	5	877388183
256	939	5	882164893
138	182	4	879023948
852	472	3	891037605
405	1266	1	885549634
31	136	5	881548030
864	541	2	888892667
117	1095	3	881010938
331	214	3	877196702
59	141	4	888206605
666	657	4	880139642
846	463	5	883948222
586	218	3	884060705
7	543	3	891351772
145	1028	5	875271607
726	1028	2	889832592
855	638	4	879825462
59	517	5	888205714
752	1024	3	891207940
253	655	4	891628142
270	694	5	876954927
206	340	3	888180082
655	974	2	887477025
533	580	3	879192034
239	1070	5	889179032
279	190	3	875307407
347	317	1	881654409
472	831	5	875979498
201	789	3	884112840
7	435	5	891350845
141	120	4	884585547
881	490	4	876538763
59	823	5	888203749
314	418	5	877888346
435	85	4	884132840
421	653	3	892241422
609	878	1	886895827
527	60	4	879456132
40	300	3	889041523
234	1101	3	892335372
26	930	2	891385985
757	474	3	888469045
870	659	4	875680020
74	301	3	888333372
279	586	4	892864663
648	997	1	884882636
21	990	2	874951039
345	696	3	884991267
838	181	5	887063696
916	512	5	880844675
748	657	4	879455221
500	61	4	883875431
334	306	4	891544103
264	200	5	886122352
727	722	2	883712993
573	1012	2	885844339
554	252	4	876232528
798	394	4	875914484
601	1039	4	876350185
848	638	5	887038073
276	721	3	874791871
297	919	1	874954260
164	1025	4	889401510
454	322	2	881958782
537	896	3	886028604
398	72	3	875719399
878	1149	4	880868820
540	257	4	882157584
341	948	3	890758169
383	488	4	891193242
437	145	1	880143663
374	1407	2	880939304
514	1047	3	876063961
135	230	3	879857843
311	233	4	884365889
894	960	5	882404572
170	304	4	887646133
304	681	2	884967167
64	435	4	889737771
496	1286	2	876065382
249	69	5	879572600
659	601	3	891386241
279	398	4	875310764
449	59	5	880410599
707	676	4	880060180
345	223	5	884902317
8	174	5	879362183
405	552	1	885548686
655	694	3	887428772
622	64	5	882669391
782	1417	2	891500193
268	1249	2	875743793
536	1	5	882318394
4	294	5	892004409
246	541	3	884923487
350	616	4	882346383
460	221	4	882912285
833	671	5	875039204
59	425	4	888204928
749	586	4	878850657
174	238	5	890168700
601	743	1	876348410
250	12	5	878090499
62	955	4	879374072
87	192	3	879877741
776	109	4	892210576
291	244	2	874805927
399	941	3	882347577
435	834	5	884134910
286	224	5	889651549
346	944	3	874951714
389	239	3	880087939
380	959	2	885479455
181	15	3	878962816
254	1470	2	886474650
500	831	3	883866004
655	995	3	887424991
694	1020	4	875728345
343	238	4	876404647
553	646	4	879949251
201	292	3	884110598
429	73	3	882387505
714	258	4	892777903
263	1451	4	891299949
868	239	3	877107924
328	281	4	885048930
846	524	3	883947819
181	1093	1	878962391
7	317	4	892133670
184	387	4	889909515
293	1217	1	888907913
144	410	3	888104521
326	205	4	879875507
60	650	4	883327201
334	429	4	891546299
830	837	5	891462467
43	473	3	884029309
846	1248	4	883949254
413	297	5	879969484
92	208	4	875656288
348	1060	3	886523621
234	611	5	892078605
474	996	3	887927153
13	561	1	882396914
463	103	1	890530703
682	582	1	888517816
823	1070	4	878438332
405	453	3	885548385
37	273	3	880915528
299	81	4	889504036
564	298	3	888730534
361	190	5	879440573
271	277	4	885847714
321	519	4	879441336
270	83	4	876954995
823	140	3	878438332
852	681	4	891036414
270	1007	5	876954036
23	530	4	874789279
416	41	3	886319177
13	344	2	888073635
551	1139	4	892785263
336	998	1	877757062
892	284	5	886610840
222	1078	2	878183449
71	923	5	885016882
173	299	4	877556926
279	1133	2	892173598
299	702	4	889502159
647	1014	3	876531583
716	412	2	879794727
693	11	4	875482197
854	55	4	882814467
864	542	4	888892841
327	1075	4	887822832
892	81	3	886608473
715	156	4	875964438
682	943	3	888520864
43	231	4	883955995
279	382	4	875312947
705	373	3	883428237
863	908	1	889289240
802	565	3	875985976
883	529	5	891693012
28	217	3	881961671
830	696	2	892502651
110	403	3	886988134
869	846	2	884492201
883	463	3	891693058
863	910	2	889289570
167	381	5	892738212
54	1016	4	890609001
813	901	1	883752708
450	1303	4	887136016
24	477	5	875323594
409	14	5	881107992
201	8	3	884141438
788	601	4	880868876
629	632	3	880117031
433	358	2	880585554
393	12	5	887745883
320	405	4	884748774
113	242	2	875075887
271	847	4	885847926
197	779	2	891410170
567	494	5	882425932
112	891	3	892439990
846	1109	3	883948908
880	1058	2	880242421
450	1172	5	882373231
922	237	4	891448247
3	349	3	889237269
631	338	2	888465299
684	409	3	878760614
749	541	3	878850825
405	702	1	885547407
201	800	2	884114713
512	198	5	888579920
281	989	2	881200789
932	646	4	891250498
452	168	4	888568251
453	963	4	888202307
148	1149	5	877016513
292	491	4	881105318
648	411	2	882212288
198	1094	1	884206807
796	1042	4	893194740
406	176	5	879445474
449	544	3	879959023
178	1300	3	886678518
215	194	4	891436150
673	327	4	888787396
178	508	3	884837419
498	1007	3	881954219
928	877	5	880936022
291	284	4	874833687
178	156	2	882826395
805	664	5	881697667
271	461	5	885849582
90	199	5	891384423
940	516	4	885921401
933	167	2	874938491
709	295	3	879847731
782	251	3	891500109
577	1531	4	880475408
223	620	2	891550253
95	328	5	888953921
870	66	4	875680493
932	134	4	891250169
194	1058	2	879552923
262	655	4	879793938
454	293	4	881959238
717	995	5	884642132
534	1327	2	877808281
707	1281	4	880060820
260	881	4	890618537
805	1002	1	881705592
181	882	1	878962006
94	800	3	891723296
539	962	4	879788195
43	731	4	875981190
837	274	4	875721989
405	149	1	885549746
758	968	5	881976746
643	129	5	891445354
269	856	5	891448220
481	1089	3	885828072
186	1399	2	891718530
216	72	2	881721890
158	530	4	880134332
157	93	3	886890692
878	20	2	880865715
902	1016	2	879464783
429	1101	5	882385399
862	208	2	879304282
650	495	3	891372316
249	168	4	879572370
18	197	4	880130109
65	365	3	879216672
592	547	4	882607910
551	433	5	892777787
38	383	2	892433801
297	228	2	875238984
299	1141	4	877880522
542	818	4	886533112
532	480	5	893119491
427	681	5	879701326
109	809	4	880582945
472	477	5	875978387
104	840	1	888466086
246	547	4	884922512
449	459	4	879958803
21	444	3	874951859
14	709	5	879119693
63	993	2	875747635
217	685	5	889069782
591	70	4	891031321
230	8	5	880484501
575	506	2	878148087
200	401	2	884130085
892	969	4	886608380
161	70	3	891171064
262	931	2	879790874
650	630	5	891371061
586	51	4	884066336
644	261	4	889076502
6	463	4	883601713
514	648	3	886189869
584	450	2	885778571
209	16	4	883417810
405	11	4	885545263
666	381	3	880139349
303	575	4	879544219
665	687	2	884290143
588	721	5	890023722
933	789	4	874853957
345	628	3	884991105
790	376	2	885157533
371	183	5	880435519
916	825	1	880843750
798	1411	1	875639656
618	371	3	891308980
525	237	4	881085893
13	759	2	882398542
398	194	5	875717638
458	1048	4	886395119
864	5	4	888889657
409	855	4	881108246
886	941	2	876032072
582	1033	2	882962030
500	250	4	883865195
42	132	5	881107502
141	250	4	884585128
83	479	5	880307699
224	720	4	888103906
303	1267	3	879484327
181	974	4	878963417
758	224	4	881975922
13	66	3	882141485
456	864	4	881371660
885	195	4	885715827
181	688	1	878961668
201	1227	1	884140787
274	713	5	878945437
55	597	2	878176134
178	342	4	892239863
592	295	4	882608357
290	91	2	880474451
196	111	4	881251793
95	768	1	888956272
328	778	3	885047822
830	265	5	891561607
222	719	1	881060578
130	1058	5	876252064
846	65	3	883949254
583	708	5	879384338
406	136	4	879445522
815	614	3	878695964
846	386	3	883950154
690	636	4	881179969
592	522	5	882955662
125	945	5	892836465
227	287	4	879035704
374	761	3	880938370
923	829	4	880388426
44	96	4	878347633
733	544	1	879535407
653	1133	2	880153674
897	368	1	879993886
593	633	5	875671081
49	737	1	888066828
154	414	4	879138910
500	1069	4	883876300
524	642	4	884636182
671	628	3	883950232
592	192	5	882955460
299	577	3	889503806
425	522	3	878738077
269	708	4	891448323
334	675	4	891547148
579	82	3	880951783
374	29	3	880939127
865	946	1	880235099
64	157	4	879365491
360	207	4	880355888
269	762	1	891446662
342	1008	3	875318669
506	1073	4	874873247
222	436	4	878184358
894	332	3	879896233
846	715	4	883949380
305	257	2	886322122
217	586	2	889070050
758	554	3	882055007
130	929	4	876251160
322	127	4	887313801
916	684	3	880844395
305	941	2	886324792
924	1011	3	886760052
559	1556	3	891033759
177	42	4	880130972
186	71	5	879024535
109	211	5	880578230
323	933	3	878739393
322	513	4	887314185
124	1	3	890287733
705	862	1	883427875
911	501	3	892840916
537	1008	2	886030078
416	117	5	893212930
59	276	5	888203095
546	590	4	885141538
442	1188	3	883390609
311	58	3	884364570
787	1434	1	888979657
892	63	4	886610480
864	993	4	878179411
727	926	3	883709438
615	529	5	879448036
304	300	5	884968415
